osmid,name,category,access,size_category,area_m2,area_ha,lat,lon,operator,opening_hours,fee,is_free_access,website,amenity_score,toilets,drinking_water,playground,bench,bicycle_parking,parking,public_transport,data_source,extraction_date,crs
403507626,,Natural Area,public,Very Small (< 0.1 ha),742.6492259167886,0.07426492259167886,28.4544605634537,77.1708531420908,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
403507613,,Natural Area,public,Small (0.1-1 ha),1169.228936651267,0.1169228936651267,28.454551784995065,77.17063373395088,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
403507625,,Natural Area,public,Small (0.1-1 ha),1352.607095112471,0.13526070951124708,28.45458451134976,77.17152830456646,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
403507629,,Natural Area,public,Small (0.1-1 ha),1853.906691309272,0.1853906691309272,28.45470591426508,77.1702676665236,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
403507617,,Natural Area,public,Very Small (< 0.1 ha),894.6485626142836,0.08946485626142836,28.454954868959614,77.17181368956949,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
403673215,,Natural Area,public,Small (0.1-1 ha),1058.7539548798732,0.10587539548798731,28.455754546616657,77.17091100460989,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
403590123,,Natural Area,public,Small (0.1-1 ha),1402.0509039052577,0.14020509039052576,28.455780505683737,77.17422844184851,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
403673221,,Natural Area,public,Small (0.1-1 ha),4206.673992697024,0.4206673992697024,28.455829382291896,77.1706393268948,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
403590148,,Natural Area,public,Small (0.1-1 ha),2051.7251972067984,0.20517251972067985,28.45588489981639,77.17569577745977,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
403673209,,Natural Area,public,Very Small (< 0.1 ha),776.9619185061676,0.07769619185061677,28.456072976855644,77.17152117106268,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
403507632,,Natural Area,public,Small (0.1-1 ha),3009.850183539934,0.3009850183539934,28.45608566905521,77.17296726460128,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
403673213,,Natural Area,public,Very Small (< 0.1 ha),775.5764595157477,0.07755764595157477,28.456190252347433,77.17126208654383,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
403507600,,Natural Area,public,Small (0.1-1 ha),8527.370044231076,0.8527370044231076,28.45626007090128,77.17394528998409,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
403590137,,Natural Area,public,Very Small (< 0.1 ha),927.069622079709,0.0927069622079709,28.456264186792044,77.17529189488741,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
403590132,,Natural Area,public,Small (0.1-1 ha),1143.6313039784036,0.11436313039784037,28.456484135638114,77.17499521352094,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
403507599,,Natural Area,public,Small (0.1-1 ha),2880.0820552107048,0.2880082055210705,28.456664744988505,77.17385628001206,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
403507610,,Natural Area,public,Small (0.1-1 ha),2037.445617088521,0.2037445617088521,28.456818945385162,77.17330232008628,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
403673214,,Natural Area,public,Small (0.1-1 ha),3036.1720682988716,0.3036172068298872,28.45698354818882,77.17140520814472,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
403507615,,Natural Area,public,Small (0.1-1 ha),2743.5504158388494,0.27435504158388496,28.45720706462351,77.17359614901723,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404194817,,Natural Area,public,Small (0.1-1 ha),1995.4254393779922,0.19954254393779922,28.44611201675592,77.18268187817989,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404194841,,Natural Area,public,Small (0.1-1 ha),2978.2402277364586,0.29782402277364584,28.44644146304619,77.18288527784401,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404194825,,Natural Area,public,Small (0.1-1 ha),1871.3016892697083,0.18713016892697082,28.44677311037627,77.18330216258558,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404194831,,Natural Area,public,Very Small (< 0.1 ha),742.733906659444,0.07427339066594439,28.446837352713285,77.18417573652724,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
403590146,,Natural Area,public,Small (0.1-1 ha),5378.390561156862,0.5378390561156862,28.451075668351127,77.17851816495305,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
403590138,,Natural Area,public,Very Small (< 0.1 ha),852.9637383582733,0.08529637383582733,28.451486933896295,77.17854972892927,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
403590131,,Natural Area,public,Small (0.1-1 ha),5256.443764807836,0.5256443764807835,28.451570803771094,77.17766043349832,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
403590143,,Natural Area,public,Small (0.1-1 ha),4570.804766302372,0.45708047663023715,28.452104288739697,77.17782184228335,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
554909507,,Park/Garden,public,Small (0.1-1 ha),1431.9677267240102,0.14319677267240102,28.50144265127668,77.1790437916069,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
144057641,,Natural Area,public,Medium (1-10 ha),10798.734456049318,1.079873445604932,28.412856923081073,77.21052850826567,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
144011188,,Natural Area,public,Medium (1-10 ha),30234.381079691135,3.0234381079691133,28.422626397228157,77.20809888284197,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404584472,,Natural Area,public,Small (0.1-1 ha),1167.504499589703,0.11675044995897031,28.430112345086368,77.20473823687844,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404584459,,Natural Area,public,Small (0.1-1 ha),1133.7872602525047,0.11337872602525047,28.43047679679505,77.20491516989642,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404584452,,Natural Area,public,Small (0.1-1 ha),1055.1393819184382,0.10551393819184382,28.430592814218798,77.20469633128256,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404584457,,Natural Area,public,Small (0.1-1 ha),1503.1585174292086,0.15031585174292086,28.43074520908434,77.20445009277753,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404584468,,Natural Area,public,Small (0.1-1 ha),1396.3932852457638,0.1396393285245764,28.43122101178288,77.20512891613551,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404584463,,Natural Area,public,Very Small (< 0.1 ha),584.1200569017132,0.05841200569017132,28.431380266913923,77.20481930756345,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404584451,,Natural Area,public,Small (0.1-1 ha),1782.518040776375,0.17825180407763752,28.43155587428189,77.20443409788568,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404584466,,Natural Area,public,Very Small (< 0.1 ha),828.7540694475962,0.08287540694475962,28.432519029712047,77.20502846366452,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
1164818057,,Natural Area,public,Large (10-100 ha),131109.35381099433,13.110935381099432,28.41236132966268,77.18979748773307,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404520101,,Natural Area,public,Medium (1-10 ha),55961.442956873194,5.59614429568732,28.427704129831746,77.19634157137087,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404584465,,Natural Area,public,Small (0.1-1 ha),5245.537222552654,0.5245537222552654,28.428743615458817,77.19463015598564,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404729350,,Natural Area,public,Small (0.1-1 ha),2717.6302128248863,0.27176302128248864,28.435584334788025,77.19555242163831,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404729352,,Natural Area,public,Small (0.1-1 ha),2411.3119455960446,0.24113119455960447,28.43570944572176,77.19495937593923,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404729346,,Natural Area,public,Medium (1-10 ha),17523.154174528605,1.7523154174528606,28.43605796304824,77.19148692447398,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404194818,,Natural Area,public,Medium (1-10 ha),11144.574568695929,1.1144574568695929,28.441601697322387,77.18865725410338,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404194814,,Natural Area,public,Small (0.1-1 ha),1969.8453038081366,0.19698453038081365,28.44232812285309,77.18884840434936,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404194801,,Natural Area,public,Small (0.1-1 ha),2018.5352856107766,0.20185352856107766,28.44268107393961,77.18910533839143,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404584455,,Natural Area,public,Small (0.1-1 ha),2013.0929030084783,0.20130929030084782,28.425299376212838,77.20192787494447,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404584464,,Natural Area,public,Small (0.1-1 ha),1264.4434613653227,0.12644434613653227,28.42541038616515,77.20160495094171,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404584449,,Natural Area,public,Very Small (< 0.1 ha),268.36637825156623,0.026836637825156624,28.425538581198285,77.20136680177404,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404520104,,Natural Area,public,Small (0.1-1 ha),9516.036965734653,0.9516036965734653,28.429053745174166,77.19848326348766,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404729351,,Natural Area,public,Small (0.1-1 ha),9825.929508931255,0.9825929508931255,28.430135399184174,77.198933374867,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404584450,,Natural Area,public,Small (0.1-1 ha),1917.4071574129093,0.19174071574129092,28.430389945284404,77.20430970011469,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404584471,,Natural Area,public,Small (0.1-1 ha),2046.6658741268543,0.20466658741268542,28.430719978990123,77.20389151751945,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404584448,,Natural Area,public,Small (0.1-1 ha),1802.6737247048802,0.18026737247048802,28.431052285516994,77.20413106656628,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404729353,,Natural Area,public,Small (0.1-1 ha),6712.328957889764,0.6712328957889764,28.431088277976574,77.20145121740318,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404729354,,Natural Area,public,Medium (1-10 ha),18698.61652532818,1.869861652532818,28.431163522604823,77.20065814112971,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404584456,,Natural Area,public,Very Small (< 0.1 ha),189.14508639551607,0.018914508639551606,28.432852707823262,77.20514087484663,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404584461,,Natural Area,public,Very Small (< 0.1 ha),990.4615103321453,0.09904615103321453,28.432948050617448,77.20550742327515,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404584454,,Natural Area,public,Very Small (< 0.1 ha),936.5455793913457,0.09365455793913456,28.43307216821772,77.20578885416475,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404584458,,Natural Area,public,Small (0.1-1 ha),8103.166038339499,0.8103166038339499,28.435384054168193,77.20480581724343,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
1164886890,,Natural Area,public,Large (10-100 ha),105126.76564303655,10.512676564303655,28.451416282796995,77.20620290892299,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
403451637,,Natural Area,public,Small (0.1-1 ha),8291.10793727128,0.8291107937271279,28.466489400849415,77.21014038863815,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
403451632,,Natural Area,public,Medium (1-10 ha),45101.316409615705,4.51013164096157,28.468552638886905,77.20907420072133,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
1164904281,,Natural Area,public,Medium (1-10 ha),99543.96361714136,9.954396361714135,28.47733649418566,77.20804004669701,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
403451635,,Natural Area,public,Small (0.1-1 ha),4757.58910720536,0.475758910720536,28.47725274402324,77.20780577420179,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
1164904279,,Natural Area,public,Medium (1-10 ha),26944.710513156995,2.6944710513156993,28.479715383376185,77.20819133123179,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404584470,,Natural Area,public,Small (0.1-1 ha),1604.974135389466,0.16049741353894661,28.431334733710862,77.20428979996993,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404729355,,Natural Area,public,Medium (1-10 ha),12151.748911680588,1.2151748911680589,28.431771345363536,77.20015968346367,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
404729348,,Natural Area,public,Medium (1-10 ha),25674.170130767692,2.5674170130767693,28.435998418857007,77.2034043796617,,,,True,,0,,,,,,,,OpenStreetMap,2025-10-06,EPSG:4326
